openbareruimte;huisnummer;huisletter;huisnummertoevoeging;postcode;woonplaats;gemeente;provincie;nummeraanduiding;verblijfsobjectgebruiksdoel;oppervlakteverblijfsobject;verblijfsobjectstatus;object_id;object_type;nevenadres;pandid;pandstatus;pandbouwjaar;x;y;lon;lat
Staalkade;2;;2;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;100;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121655;486769;489.761.092.550.629;523.677.903.015.353
Staalkade;2;;H;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;116;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121655;486769;489.761.092.550.629;523.677.903.015.353
Staalkade;3;;1;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;1;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121663;486767;489.772.858.101.635;523.677.728.125.721
Staalkade;3;;H;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;overige gebruiksfunctie;1;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121663;486767;489.772.858.101.635;523.677.728.125.721
Staalkade;4;A;;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;124;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121668;486766;489.780.209.087.684;523.677.641.287.369
Staalkade;4;B;;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;110;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121668;486766;489.780.209.087.684;523.677.641.287.369
Staalkade;4;C;;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;79;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121668;486766;489.780.209.087.684;523.677.641.287.369
Staalkade;5;;1;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;99;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121673;486765;489.787.560.070.869;52.367.755.444.856
Staalkade;5;;2;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;99;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121673;486765;489.787.560.070.869;52.367.755.444.856
Staalkade;5;;3;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;107;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121673;486765;489.787.560.070.869;52.367.755.444.856
Staalkade;5;;H;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;205;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121673;486765;489.787.560.070.869;52.367.755.444.856
Staalkade;6;;1;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;58;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121679;486763;489.796.389.175.918;523.677.378.342.943
Staalkade;6;;2;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;58;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121679;486763;489.796.389.175.918;523.677.378.342.943
Staalkade;6;;H;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;58;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121679;486763;489.796.389.175.918;523.677.378.342.943
Staalkade;6;;O;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;kantoorfunctie;99;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121679;486763;489.796.389.175.918;523.677.378.342.943
Staalkade;7;;H;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;116;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121684;486761;489.803.750.061.371;523.677.201.630.074
Staalkade;7;;O;1011JN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;kantoorfunctie;71;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121684;486761;489.803.750.061.371;523.677.201.630.074
Nieuwmarkt;1;;1;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;46;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121895;487313;490.108.106.787.052;523.726.939.136.928
Nieuwmarkt;1;;2;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;46;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121895;487313;490.108.106.787.052;523.726.939.136.928
Nieuwmarkt;1;;3;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;108;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121895;487313;490.108.106.787.052;523.726.939.136.928
Nieuwmarkt;1;;H;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;48;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121895;487313;490.108.106.787.052;523.726.939.136.928
Nieuwmarkt;3;;1;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;83;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121894;487310;490.106.667.958.666;523.726.668.915.083
Nieuwmarkt;3;;2;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;82;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121894;487310;490.106.667.958.666;523.726.668.915.083
Nieuwmarkt;3;;H;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie, bijeenkomstfunctie;70;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121894;487310;490.106.667.958.666;523.726.668.915.083
Nieuwmarkt;5;;1;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;63;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121892;487305;490.103.780.456.767;523.726.218.344.333
Nieuwmarkt;5;;2;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;84;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121892;487305;490.103.780.456.767;523.726.218.344.333
Nieuwmarkt;5;;H;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;106;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121892;487305;490.103.780.456.767;523.726.218.344.333
Nieuwmarkt;7;A;;1011JP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;kantoorfunctie;47;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121890;487299;49.010.090.281.167;523.725.677.900.512
Nieuwmarkt;23;;;1011JS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;45;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121885;487274;490.093.807.252.932;523.723.428.060.623
Nieuwmarkt;25;;;1011JS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;119;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1724;121860;487234;49.005.749.248.673;523.719.818.059.343
Nieuwmarkt;27;;;1011JS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;winkelfunctie;401;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121836;487237;490.022.222.388.263;523.720.073.189.789
Kloveniersburgwal;1;;1;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;72;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121827;487234;490.009.036.802.248;523.719.798.134.875
Kloveniersburgwal;1;;2;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;72;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121827;487234;490.009.036.802.248;523.719.798.134.875
Kloveniersburgwal;1;;3;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;72;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121827;487234;490.009.036.802.248;523.719.798.134.875
Kloveniersburgwal;5;;1;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;125;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121823;487229;490.003.212.739.146;523.719.346.353.447
Kloveniersburgwal;5;;H;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;180;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121823;487229;490.003.212.739.146;523.719.346.353.447
Kloveniersburgwal;7;B;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;45;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121821.5;487.225.348;490.001.046.259.297;523.719.017.231.017
Kloveniersburgwal;7;C;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;23;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.822.391;487224.93;490.002.358.686.359;523.718.980.202.412
Kloveniersburgwal;7;D;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;44;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.823.144;487.224.512;490.003.468.480.741;523.718.943.090.422
Kloveniersburgwal;7;E;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;28;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.823.924;487.224.066;490.004.618.196.783;523.718.903.478.288
Kloveniersburgwal;7;F;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;64;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.824.788;487.223.481;490.005.892.626.027;523.718.851.424.542
Kloveniersburgwal;7;;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;148;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.820.454;487.225.879;489.999.505.122.075;523.719.064.321.607
Kloveniersburgwal;9;A;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;41;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1670;121818;487219;48.999.596.969.699;523.718.444.602.506
Kloveniersburgwal;9;B;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;41;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1670;121818;487219;48.999.596.969.699;523.718.444.602.506
Kloveniersburgwal;9;C;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;39;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1670;121818;487219;48.999.596.969.699;523.718.444.602.506
Kloveniersburgwal;9;D;;1011JT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;overige gebruiksfunctie;92;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1670;121818;487219;48.999.596.969.699;523.718.444.602.506
Kloveniersburgwal;21;K;;1011JV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;50;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121817;487190;489.994.787.642.255;523.715.837.681.198
Kloveniersburgwal;21;L;;1011JV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;50;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121819;487189;489.997.734.195.553;523.715.749.016.652
Kloveniersburgwal;23;A;;1011JV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;59;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1625;121.801.445;487.191.543;489.971.932.360.835;523.715.966.953.967
Kloveniersburgwal;125;;3;1011KC;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;63;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121596;486834;489.673.822.034.264;523.683.708.910.091
Kloveniersburgwal;125;;H;1011KC;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;118;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121596;486834;489.673.822.034.264;523.683.708.910.091
Kloveniersburgwal;127;;1;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;52;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121587;486819;489.660.757.013.091;523.682.355.339.987
Kloveniersburgwal;127;;2;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;49;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121587;486819;489.660.757.013.091;523.682.355.339.987
Kloveniersburgwal;127;;3;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;50;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121587;486819;489.660.757.013.091;523.682.355.339.987
Kloveniersburgwal;127;;H;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;132;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1905;121587;486819;489.660.757.013.091;523.682.355.339.987
Kloveniersburgwal;129;;;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;418;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1900;121.582.819;486.812.951;489.654.678.473.754;523.681.809.154.248
Kloveniersburgwal;131;A;;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;bijeenkomstfunctie;134;Verblijfsobject gevormd;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.579.805;486.807.935;489.650.303.099.826;523.681.356.517.171
Kloveniersburgwal;131;B;;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;kantoorfunctie;70;Verblijfsobject gevormd;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121.608.102;486.797.718;489.691.950.975.858;523.680.455.496
Kloveniersburgwal;131;C;;1011KD;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;kantoorfunctie;104;Verblijfsobject gevormd;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1005;121607.05;486795.18;489.690.431.614.576;523.680.226.758.619
Van Linschotenstraat;34;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;60;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120955;489165;488.709.066.203.189;523.892.808.640.913
Van Linschotenstraat;36;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;60;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120955;489163;488.709.086.479.191;523.892.628.895.836
Van Linschotenstraat;38;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;60;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120955;489162;488.709.096.617.184;523.892.539.023.297
Van Linschotenstraat;40;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;60;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120955;489161;488.709.106.755.173;523.892.449.150.758
Van Linschotenstraat;42;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;60;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120955;489160;488.709.116.893.157;523.892.359.278.219
Van Linschotenstraat;44;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;60;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120954;489159;488.707.658.108.113;523.892.268.785.403
Van Linschotenstraat;46;;;1013PN;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;winkelfunctie;46;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1879;120954;489155;488.707.698.661.175;523.891.909.295.244
Roggeveenstraat;1;;;1013PP;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;69;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1915;121059;489185;488.861.632.267.682;523.894.670.501.389
Roggeveenstraat;67;;;1013PR;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;53;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1915;121010;489195;488.789.553.424.173;52.389.553.890.448
Roggeveenstraat;71;;;1013PR;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;53;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1915;121009;489193;488.788.104.734.285;523.895.358.540.115
Roggeveenstraat;139;;;1013PS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120910;489215;48.864.245.701.509;523.897.274.336.709
Roggeveenstraat;141;;;1013PS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120905;489216;488.635.102.164.554;523.897.361.103.518
Roggeveenstraat;143;;;1013PS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120903;489217;488.632.154.131.294;523.897.449.733.627
Roggeveenstraat;145;;;1013PS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120901;489217;488.629.216.251.195;523.897.448.491.141
Roggeveenstraat;147;;;1013PS;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120899;489218;488.626.268.216.182;523.897.537.121.102
Roggeveenstraat;149;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120894;489218;488.618.923.514.575;523.897.534.014.384
Roggeveenstraat;151;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120891;489219;488.614.506.536.347;523.897.622.022.654
Roggeveenstraat;153;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120889;489219;48.861.156.865.517;523.897.620.779.729
Roggeveenstraat;155;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;74;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120886;489220;488.607.151.674.625;523.897.708.787.724
Roggeveenstraat;157;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120881;489220;488.599.806.970.348;523.897.705.679.821
Roggeveenstraat;159;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120880;489221;4.885.983.278.689;523.897.794.930.702
Roggeveenstraat;161;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120878;489221;488.595.389.986.636;523.897.793.687.376
Roggeveenstraat;163;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120877;489222;488.593.910.884.006;523.897.882.938.202
Roggeveenstraat;165;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120876;489222;488.592.441.942.588;523.897.882.316.493
Roggeveenstraat;167;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120875;489222;488.590.973.001.175;523.897.881.694.767
Roggeveenstraat;169;;;1013PT;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;35;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1883;120873;489223;488.588.024.955.661;523.897.970.323.774
Roggeveenstraat;8;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;5365;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1915;121011;489213;488.790.840.170.999;52.389.715.722.948
Roggeveenstraat;12;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;sportfunctie;434;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120958;489227;488.712.844.467.627;523.898.382.598.727
Roggeveenstraat;14;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;onderwijsfunctie;2959;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120937;489232;488.681.945.941.157;523.898.818.932.623
Roggeveenstraat;200;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;67;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120902;489240;48.863.045.164.713;523.899.516.180.334
Roggeveenstraat;202;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;53;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120897;489240;488.623.106.912.689;523.899.513.073.871
Roggeveenstraat;204;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;66;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120902;489240;48.863.045.164.713;523.899.516.180.334
Roggeveenstraat;206;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;66;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120902;489240;48.863.045.164.713;523.899.516.180.334
Roggeveenstraat;208;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;62;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1892;120901;489237;488.629.013.163.544;523.899.245.941.526
Roggeveenstraat;210;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;57;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1914;120888;489242;48.860.986.607.435;523.899.687.226.121
Roggeveenstraat;212;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;43;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1914;120882;489243;488.601.042.229.743;523.899.773.369.292
Roggeveenstraat;214;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;68;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1914;120882;489243;488.601.042.229.743;523.899.773.369.292
Roggeveenstraat;216;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;68;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1914;120882;489243;488.601.042.229.743;523.899.773.369.292
Roggeveenstraat;218;;;1013PV;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;63;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1914;120888;489240;488.609.886.390.992;523.899.507.481.091
Tasmanstraat;1;;1;1013PW;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;53;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1938;120784;489321;488.456.290.597.589;523.906.722.418.116
Tasmanstraat;1;;2;1013PW;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;52;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1938;120784;489321;488.456.290.597.589;523.906.722.418.116
Tasmanstraat;1;;3;1013PW;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;52;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1938;120784;489321;488.456.290.597.589;523.906.722.418.116
Tasmanstraat;1;;H;1013PW;Amsterdam;Amsterdam;Noord-Holland;3,632E+14;woonfunctie;110;Verblijfsobject in gebruik;3,6301E+14;VBO;f;3,631E+14;Pand in gebruik;1938;120.784.221;489.320.984;488.456.615.403.096;523.906.721.117.929
